2026-03-06 13:39:53,退款,博时黄金ETF联接C-蚂蚁（杭州）基金销售有限公司,/,博时黄金ETF联接C-买入退款,不计收支,200.00,,交易成功,20260306001080012204670018185365	,	,,
2026-03-06 13:39:19,投资理财,博时黄金ETF联接C-蚂蚁（杭州）基金销售有限公司,/,博时黄金ETF联接C-买入,支出,200.00,,交易成功,20260306001080012204670018185365	,	,,
2026-03-05 20:34:26,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,老师傅邵阳米粉(御珑豪园店)外卖订单,支出,16.05,花呗,交易成功,2026030523001114671427901102	,13200600726030578462795675225	,,
2026-03-02 18:23:34,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,窑鸡王(雪象店)外卖订单,支出,29.40,花呗,交易成功,2026030223001114671414144243	,13180600726030251406562675225	,,
2026-03-02 10:58:12,服饰装扮,蕉型**店,137***@163.com,【活动价】白色吊带背心女内搭2025新款夏季修身百搭带胸垫外穿抹胸打底上衣,支出,23.32,花呗,交易关闭,2026030223001114671412534464	,T200P5091977160063108024	,,
2026-03-02 10:58:12,服饰装扮,月中**店,yuc***@163.com,【活动价】2026超火多巴胺韩系ootd穿搭一整套防晒罩衫挂脖吊带背心两件套装,支出,54.03,花呗,交易成功,2026030223001114671412558393	,T200P5091977160064108024	,,
2026-03-02 10:58:12,服饰装扮,xi**4,101***@qq.com,纯欲蕾丝后背v领吊带背心女夏季外穿气质修身显瘦绝美俏皮小上衣,支出,31.58,花呗,交易关闭,2026030223001114671412889350	,T200P5091977160065108024	,,
2026-03-02 10:58:12,服饰装扮,恋丽**店,zru***@163.com,【活动价】黑色工装裤女春季新款高腰宽松显瘦多口袋休闲裤子运动弯刀阔腿裤,支出,60.27,花呗,交易成功,2026030223001114671413436637	,T200P5091977160062108024	,,
2026-03-02 10:58:12,服饰装扮,go**店,hel***@163.com,【活动价】虞书欣同款多层叠戴珍珠手链女轻奢小众精致2026新款好看手串手饰,支出,29.53,花呗,交易成功,2026030223001114671413641042	,T200P5091977160061108024	,,
2026-02-27 07:58:58,交通出行,铁路12306,chi***@alipay.com,退款-火车票,不计收支,335.50,花呗,退款成功,2026022122001414671439129504_M2026022776666946	,M20260221290365232	,,
2026-02-26 18:38:15,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,老师傅邵阳米粉(御珑豪园店)外卖订单,支出,16.05,花呗,交易成功,2026022623001114671456775477	,13180600726022667452218675225	,,
2026-02-26 00:09:03,美容美发,tr**店,185***@163.com,【活动价】蛋卷头卷发棒32mm水波纹蛋卷棒蛋糕大卷负离子不伤发夹板卷发神器,支出,2.15,花呗,交易成功,2026022623001114671453557998	,T200P5084009175552108024	,,
2026-02-26 00:09:03,美容美发,tr**店,185***@163.com,【活动价】蛋卷头卷发棒32mm水波纹蛋卷棒蛋糕大卷负离子不伤发夹板卷发神器,支出,2.15,花呗,交易成功,2026022623001114671454633212	,T200P5084009175551108024	,,
2026-02-25 09:15:49,日用百货,美宜佳便利店,472***@qq.com,美宜佳V00845店,支出,8.90,花呗,交易成功,2026022522001414671452920920	,92dfc78a3f4348cb8f6a60a21b7fa162	,,
2026-02-22 12:29:15,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,2.54,花呗,交易成功,2026022223001414671441928756	,0001N202602220000000014495172361	,,
2026-02-22 06:22:39,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,19.63,花呗,交易成功,2026022222001414671443070111	,0001N202602220000000014548376929	,,
2026-02-22 01:19:03,交通出行,高德打车,aut***@autonavi.com,退款-高德打车订单,不计收支,90.57,花呗,退款成功,2026022222001414671440036638_a_10685740000070075941225369_1_9057	,0001N202602220000000014514250522	,,
2026-02-22 01:15:34,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,90.57,花呗,交易关闭,2026022222001414671440036638	,0001N202602220000000014514250522	,,
2026-02-21 22:52:39,交通出行,铁路12306,chi***@alipay.com,火车票,支出,335.50,花呗,交易关闭,2026022122001414671439129504	,M20260221290365232	,,
2026-02-21 22:48:34,交通出行,高德打车,aut***@autonavi.com,退款-高德打车订单,不计收支,91.20,花呗,退款成功,2026022122001414671438333803_a_10685740009940063683865700_1_9120	,0001N202602210000000014515625895	,,
2026-02-21 22:36:00,信用借还,花呗,/,花呗主动还款-2026年02月账单,不计收支,2284.65,工商银行储蓄卡(3758),还款成功,2026022129020999670174341508	,	,,
2026-02-21 22:29:13,退款,携程旅行网,ali***@ctrip.com,退款-火车票,不计收支,364.50,花呗,退款成功,2026021023001414671458027047_20260221177168415331bcc7ee22	,NP17707104523296907256f73d469622	,,
2026-02-21 22:29:12,退款,上海顺途科技有限公司,stk***@trip.com,退款-衡阳东深圳北,不计收支,364.50,花呗,退款成功,2026021022001414671457717507_20260221ALRP003155661001	,20260210ALPP001389957212	,,
2026-02-21 18:18:56,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,91.20,花呗,交易关闭,2026022122001414671438333803	,0001N202602210000000014515625895	,,
2026-02-21 17:46:45,退款,哈啰出行,zij***@hellobike.com,退款-哈啰车费支付,不计收支,56.70,花呗,退款成功,2026022122001414671438021996_CPR2602211746403412280503I	,CPR2602211707367352280503H	,,
2026-02-21 17:07:42,交通出行,哈啰出行,zij***@hellobike.com,哈啰车费支付,支出,56.70,花呗,交易关闭,2026022122001414671438021996	,CPR2602211707367352280503H	,,
2026-02-21 16:53:00,信用借还,花呗,/,花呗自动还款,不计收支,2284.65,,还款失败,2026022129020999670173162783	,	,,
2026-02-21 08:13:49,信用借还,花呗,/,花呗自动还款,不计收支,2284.65,,还款失败,2026022129020999670170786255	,	,,
2026-02-20 19:41:34,信用借还,花呗,/,花呗自动还款,不计收支,2284.65,,还款失败,2026022029020999670171590517	,	,,
2026-02-20 09:00:13,信用借还,花呗,/,花呗自动还款,不计收支,2284.65,,还款失败,2026022029020999670169749729	,	,,
2026-02-18 14:48:41,日用百货,子默,185******04,收钱码收款,支出,21.00,花呗,交易成功,2026021822001414671428434390	,47713973215722433414671	,,
2026-02-18 12:07:16,交通出行,铁路12306,chi***@alipay.com,火车票,支出,421.50,花呗,交易成功,2026021822001414671428265797	,M2026021819620234	,,
2026-02-18 01:00:40,交通出行,携程旅行网,ali***@ctrip.com,火车票,支出,410.50,花呗,交易成功,2026021822001414671424977518	,NP17713476403416741398d0293e8223	,,
2026-02-17 15:04:46,转账红包,子默(**宏),185******04,转账,支出,156.00,工商银行储蓄卡(3758),交易成功,20260217200040011100670061841608	,	,,
2026-02-11 18:16:35,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,老师傅邵阳米粉(御珑豪园店)外卖订单,支出,15.05,花呗,交易成功,2026021123001114671402165280	,13180600726021138992455675225	,,
2026-02-11 11:21:43,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,萨莉亚(263岗头站江南时代广场店)外卖订单,支出,15.10,花呗,交易成功,2026021123001114671458164093	,13110600726021131083621675225	,,
2026-02-11 09:35:51,充值缴费,中国联合网络通信有限公司广东省分公司,gd-***@chinaunicom.cn,为186****1425交费100.00元,支出,99.78,花呗&支付宝随机立减,交易成功,2026021122001414671458198460	,CP1715171770773742074354	,,
2026-02-11 08:58:10,日用百货,广东天福连锁商业集团有限公司,506***@qq.com,深圳龙岗区坂田平安天福店T购物,支出,4.00,花呗,交易成功,2026021123001414671457452577	,2026021108580415351T0119	,,
2026-02-10 20:16:43,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,窑鸡王(雪象店)外卖订单,支出,29.40,花呗,交易成功,2026021023001114671456563564	,13200600726021072927724675225	,,
2026-02-10 16:23:04,酒店旅游,上海顺途科技有限公司,stk***@trip.com,衡阳东深圳北,支出,364.50,花呗,交易关闭,2026021022001414671457717507	,20260210ALPP001389957212	,,
2026-02-10 16:00:52,交通出行,携程旅行网,ali***@ctrip.com,火车票,支出,364.50,花呗,交易关闭,2026021023001414671458027047	,NP17707104523296907256f73d469622	,,
2026-02-10 10:12:06,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,东方墨兰(深圳龙岗乐荟店)外卖订单,支出,0.01,花呗,交易成功,2026021022001114671452127091	,13100600726021018636818675225	,,
2026-02-10 07:01:21,交通出行,铁路12306,chi***@alipay.com,退款-火车票,不计收支,451.50,花呗,退款成功,2026020822001414671447665956_M2026021093643078	,M2026020867275968	,,
2026-02-09 23:39:25,退款,携程旅行网,ali***@ctrip.com,退款-火车票,不计收支,429.00,花呗,退款成功,2026020722001414671443610159_2026020917706515620613295830	,NP17704538623119674269d96b2ff730	,,
2026-02-09 23:34:51,交通出行,携程旅行网,ali***@ctrip.com,火车票,支出,451.50,花呗,交易成功,2026020922001414671451052455	,NP177065129031653075712e069e3221	,,
2026-02-08 23:25:24,交通出行,铁路12306,chi***@alipay.com,火车票,支出,451.50,花呗,交易关闭,2026020822001414671447665956	,M2026020867275968	,,
2026-02-08 19:00:06,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,15.64,花呗,交易成功,2026020822001414671448263118	,0001N202602080000000014377209686	,,
2026-02-07 21:08:23,交通出行,铁路12306,chi***@alipay.com,退款-火车票,不计收支,335.50,花呗,退款成功,2026020322001414671424253354_M2026020744115580	,M2026020364483020	,,
2026-02-07 21:07:37,退款,携程旅行网,ali***@ctrip.com,退款-火车票,不计收支,364.50,花呗,退款成功,2026012922001414671409376156_202602071770469657b65c6d2423	,NP17697007412924636516f275592b23	,,
2026-02-07 20:49:14,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,18.78,花呗,交易成功,2026020722001414671444466554	,0001N202602070000000014363819666	,,
2026-02-07 16:44:22,交通出行,携程旅行网,ali***@ctrip.com,火车票,支出,451.50,花呗,交易成功,2026020722001414671443610159	,NP17704538623119674269d96b2ff730	,,
2026-02-07 16:16:12,交通出行,铁路12306,chi***@alipay.com,退款-火车票,不计收支,414.00,花呗,退款成功,2026020722001414671443376571_M2026020738970050	,M2026020738623485	,,
2026-02-07 16:00:22,交通出行,铁路12306,chi***@alipay.com,火车票,支出,414.00,花呗分期(3期),交易关闭,2026020722001414671443376571	,M2026020738623485	,,
2026-02-07 15:55:19,退款,携程旅行网,ali***@ctrip.com,退款-火车票,不计收支,477.00,花呗,退款成功,2026020722001414671443610144_20260207177045091394207dd024	,NP177045088231194419557b51b87624	,,
2026-02-07 15:54:42,交通出行,携程旅行网,ali***@ctrip.com,火车票,支出,477.00,花呗,交易关闭,2026020722001414671443610144	,NP177045088231194419557b51b87624	,,
2026-02-07 00:50:32,交通出行,铁路12306,chi***@alipay.com,退款-火车票,不计收支,452.50,花呗,退款成功,2026012822001414671402444378_M2026020728646566	,M2026012845754936	,,
2026-02-05 18:46:07,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,老师傅邵阳米粉(御珑豪园店)外卖订单,支出,15.05,花呗,交易成功,2026020523001114671435929361	,13180600726020543060190675225	,,
2026-02-05 13:49:02,投资理财,博时黄金ETF联接C-蚂蚁（杭州）基金销售有限公司,/,博时黄金ETF联接C-买入,支出,200.00,,交易成功,20260205001080012204670052359377	,	,,
2026-02-04 11:01:44,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,老乡鸡(深圳坂田万科店)外卖订单,支出,21.90,花呗,交易成功,2026020423001114671429538537	,13110600726020481796150675225	,,
2026-02-03 09:43:21,交通出行,铁路12306,chi***@alipay.com,火车票,支出,335.50,花呗,交易关闭,2026020322001414671424253354	,M2026020364483020	,,
2026-02-03 09:40:37,退款,携程旅行网,ali***@ctrip.com,退款-火车票,不计收支,72.00,花呗,退款成功,2026020322001414671424735834_20260203177008283247560ae522	,NP17700823013048309290f0b2388022	,,
2026-02-03 09:34:43,退款,携程旅行网,ali***@ctrip.com,退款-火车票,不计收支,375.00,花呗,退款成功,2026020322001414671424735834_2026020317700824771bb5f3a222	,NP17700823013048309290f0b2388022	,,
2026-02-03 09:31:42,交通出行,携程旅行网,ali***@ctrip.com,火车票,支出,447.00,花呗,交易关闭,2026020322001414671424735834	,NP17700823013048309290f0b2388022	,,
2026-02-02 16:20:34,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,28.14,花呗,交易成功,2026020223001414671423834707	,0001N202602020000000014260124429	,,
2026-02-02 15:33:22,交通出行,铁路12306,chi***@alipay.com,退款-火车票,不计收支,489.50,花呗,退款成功,2026013022001414671410251373_M2026020253923155	,M2026013083597898	,,
2026-02-02 14:33:04,日用百货,美宜佳便利店,472***@qq.com,美宜佳V00845店,支出,2.00,花呗,交易成功,2026020222001414671422495079	,644f99397c4442d18bb26f40f60a4565	,,
2026-02-02 14:12:43,日用百货,美宜佳便利店,472***@qq.com,美宜佳V00845店,支出,14.50,花呗,交易成功,2026020222001414671419717746	,4f45b36378ef4a938bf99113bbb1202e	,,
2026-02-02 09:05:47,餐饮美食,三津汤包,185******04,经营码交易,支出,5.00,花呗,交易成功,2026020222001414671421691520	,17699943473722433414671	,,
2026-02-01 19:10:33,家居家装,MINISO FRIENDS深圳宝安海雅店,/,二维码支付,支出,53.90,花呗,交易成功,2026020122001414671418400246	,30P2088721085226061W03_ZEGXc260201191032	,,
2026-02-01 15:50:35,医疗健康,深圳市龙华区人民医院,/,医保支付(不含自费),支出,0.00,,支付成功,20260201146751703896	,44039100000841341505	,,
2026-01-31 17:46:47,家居家装,6325广东省深圳市龙华新区龙华ICO广场TGP,/,6325广东省深圳市龙华新区龙华ICO广场TGP,支出,29.90,花呗,交易成功,2026013122001414671413455378	,89126600004802000020260131174647407765944064	,,
2026-01-31 15:01:06,家居家装,愿望**店,msw***@163.com,【2026新款】蚊帐家用卧室防摔抗菌防掉床免安装儿童婴儿一体式防 等多件,支出,6.00,花呗,交易成功,2026013123001114671414424238	,T200P5045461562931108024	,,
2026-01-31 14:16:50,医疗健康,深圳市龙华区人民医院,/,医保支付(不含自费),支出,0.00,,支付成功,20260131146750771170	,44039100000840588293	,,
2026-01-31 14:16:05,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,23.66,花呗,交易成功,2026013122001414671413784812	,0001N202601310000000014253266921	,,
2026-01-31 14:15:38,医疗健康,深圳市龙华区人民医院,/,医保支付(不含自费),支出,0.00,,支付成功,20260131146751015591	,44039100000840589127	,,
2026-01-31 09:56:58,退款,ma**店,135***@163.com,退款-【优惠价】粉色费尔岛小狗提花翻领毛衣针织衫女2025秋冬新款a字半身裙套装,不计收支,95.06,花呗,退款成功,2026012423001114671446240772_5031718851505108024_advance	,T200P5031718851505108024	,,
2026-01-31 09:56:32,退款,迎客**店,la1***@163.com,退款-学院风立体花朵针织开衫显瘦短裙两件套女冬季减龄显瘦小个子套装,不计收支,88.44,花呗,退款成功,2026012423001114671445532198_5031718851503108024_advance	,T200P5031718851503108024	,,
2026-01-30 15:26:39,投资理财,博时黄金ETF联接C-蚂蚁（杭州）基金销售有限公司,/,博时黄金ETF联接C-买入,支出,5.46,,交易成功,20260130001080012204670035763427	,	,,
2026-01-30 09:38:43,退款,携程旅行网,ali***@ctrip.com,退款-火车票,不计收支,451.50,花呗,退款成功,2026013022001414671408088290_202601301769737117a5957e1e25	,NP17697364922932105854ab664e0725	,,
2026-01-30 09:28:12,交通出行,携程旅行网,ali***@ctrip.com,火车票,支出,451.50,花呗,交易关闭,2026013022001414671408088290	,NP17697364922932105854ab664e0725	,,
2026-01-30 09:20:40,交通出行,铁路12306,chi***@alipay.com,火车票,支出,489.50,花呗,交易关闭,2026013022001414671410251373	,M2026013083597898	,,
2026-01-29 23:32:22,交通出行,携程旅行网,ali***@ctrip.com,火车票,支出,364.50,花呗,交易关闭,2026012922001414671409376156	,NP17697007412924636516f275592b23	,,
2026-01-29 15:35:01,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-易方达优质精选混合(QDII)-卖出至余额宝,收入,5.46,余额宝,交易成功,20260126001080012404670022815187	,	,,
2026-01-29 13:57:13,退款,蜘蛛**店,lin***@yixunhz.com,退款-【优惠价】蜘蛛王男鞋官方正品2025秋冬新款羊皮软底中老年套脚商务一脚蹬,不计收支,266.48,花呗,退款成功,2026012423001114671445350603_5031718851504108024_advance	,T200P5031718851504108024	,,
2026-01-29 13:24:25,投资理财,博时黄金ETF联接C-蚂蚁（杭州）基金销售有限公司,/,博时黄金ETF联接C-买入,支出,16.97,,交易成功,20260129001080012204670032033109	,	,,
2026-01-28 20:54:29,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,窑鸡王(雪象店)外卖订单,支出,28.40,花呗,交易成功,2026012823001114671401263005	,13200600726012837825749675225	,,
2026-01-28 18:07:42,退款,tb**5,199***@163.com,退款-一颗小野莓法式碎花连衣裙女冬季新款今年巨好看的甜美气质长裙,不计收支,102.43,花呗,退款成功,2026012823001114671401741785_5039846607419108024	,T200P5039846607419108024	,,
2026-01-28 18:06:49,服饰装扮,tb**5,199***@163.com,一颗小野莓法式碎花连衣裙女冬季新款今年巨好看的甜美气质长裙,支出,102.43,花呗,交易关闭,2026012823001114671401741785	,T200P5039846607419108024	,,
2026-01-28 18:06:49,服饰装扮,蜘蛛**店,lin***@yixunhz.com,【优惠价】蜘蛛王男鞋官方正品2025秋冬新款羊皮软底中老年套脚商务一脚蹬,支出,262.68,花呗,交易成功,2026012823001114671402008892	,T200P5039846607418108024	,,
2026-01-28 18:06:48,服饰装扮,凯星**店,ym1***@126.com,【优惠价】多巴胺紫色圆领软糯针织衫毛衣女2025冬季巨好看慵懒风高级感上衣,支出,81.13,花呗,交易成功,2026012823001114671459644158	,T200P5039846607420108024	,,
2026-01-28 17:17:20,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-景顺长城新兴成长混合A-卖出至余额宝,收入,12.72,余额宝,交易成功,20260126001080012404670022830417	,	,,
2026-01-28 17:12:32,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-中欧医疗健康混合C-卖出至余额宝,收入,4.25,余额宝,交易成功,20260126001080012404670022847965	,	,,
2026-01-28 09:43:20,投资理财,博时黄金ETF联接C-蚂蚁（杭州）基金销售有限公司,/,博时黄金ETF联接C-买入,支出,80.00,,交易成功,20260128001080012204670027944987	,	,,
2026-01-28 09:39:22,交通出行,铁路12306,chi***@alipay.com,火车票,支出,476.50,花呗,交易成功,2026012822001414671402444378	,M2026012845754936	,,
2026-01-28 09:37:07,退款,携程旅行网,ali***@ctrip.com,退款-火车票,不计收支,483.50,花呗,退款成功,2026012823001414671401148836_202601281769564223fee29de027	,NP17695635132773598899dc995d1c27	,,
2026-01-28 09:25:13,交通出行,携程旅行网,ali***@ctrip.com,火车票,支出,483.50,花呗,交易关闭,2026012823001414671401148836	,NP17695635132773598899dc995d1c27	,,
2026-01-27 09:49:24,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-国投瑞银白银期货(LOF)A-买入,支出,20.00,中国工商银行储蓄卡(3758),交易成功,20260127001080012204670024679936	,	,,
2026-01-26 18:34:31,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,老师傅邵阳米粉(御珑豪园店)外卖订单,支出,15.85,花呗,交易成功,2026012623001114671452035132	,13180600726012699238171675225	,,
2026-01-26 15:23:32,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-国投瑞银白银期货(LOF)A-买入,支出,80.00,网商银行储蓄卡(5222),交易成功,20260126001080012204670022831997	,	,,
2026-01-24 18:29:14,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,1点点(华为地铁店)外卖订单,支出,11.80,花呗,交易成功,2026012423001114671445904712	,13180600726012471941422675225	,,
2026-01-24 18:14:26,餐饮美食,深圳龙岗华店,gdl***@163.com,barPay,支出,2.88,花呗,交易成功,2026012423001414671446013913	,2006208225938958526	,,
2026-01-24 17:49:29,服饰装扮,wr**l,153******73,红人馆a字半身裙女夏2026新款包臀百褶裙小个子低腰裙子灰色短裙,支出,57.32,花呗,交易成功,2026012423001114671444289438	,T200P5031718851502108024	,,
2026-01-24 17:49:29,服饰装扮,蜘蛛**店,lin***@yixunhz.com,【优惠价】蜘蛛王男鞋官方正品2025秋冬新款羊皮软底中老年套脚商务一脚蹬,支出,266.48,花呗,交易关闭,2026012423001114671445350603	,T200P5031718851504108024	,,
2026-01-24 17:49:29,服饰装扮,迎客**店,la1***@163.com,学院风立体花朵针织开衫显瘦短裙两件套女冬季减龄显瘦小个子套装,支出,88.44,花呗,交易关闭,2026012423001114671445532198	,T200P5031718851503108024	,,
2026-01-24 17:49:29,服饰装扮,ma**店,135***@163.com,【优惠价】粉色费尔岛小狗提花翻领毛衣针织衫女2025秋冬新款a字半身裙套装,支出,95.06,花呗,交易关闭,2026012423001114671446240772	,T200P5031718851505108024	,,
2026-01-24 17:45:07,服饰装扮,蜘蛛**店,lin***@yixunhz.com,【优惠价】蜘蛛王男鞋官方正品2025秋冬新款羊皮软底中老年套脚商务一脚蹬,不计收支,273.00,,交易关闭,2026012423001114671445633336	,T200P5031707187176108024	,,
2026-01-24 17:19:46,服饰装扮,蜘蛛**店,jnl***@163.com,【优惠价】蜘蛛王男鞋男士皮鞋真皮2025秋季新款手抓皮商务休闲氧吧呼吸鞋,不计收支,378.00,,交易关闭,2026012423001114671446393669	,T200P5031960229053108024	,,
2026-01-23 13:52:04,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,茉莉奶白(天安云谷店)外卖订单,支出,16.50,花呗,交易成功,2026012323001114671440460467	,13130600726012346879693675225	,,
2026-01-23 13:49:59,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,面包新语(坂田天虹店)外卖订单,支出,23.90,花呗,交易成功,2026012323001114671441691631	,13130600726012308402460675225	,,
2026-01-22 18:48:43,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,老师傅邵阳米粉(御珑豪园店)外卖订单,支出,15.85,花呗,交易成功,2026012223001114671436681263	,13180600726012288852186675225	,,
2026-01-22 11:19:19,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,鑫鑫筒骨鲜粉·杀猪粉·鱼粉(坂田店)外卖订单,支出,16.10,花呗,交易成功,2026012223001114671436965125	,13110600726012267040474675225	,,
2026-01-21 11:21:01,信用借还,花呗,/,花呗主动还款-2026年01月账单,不计收支,1930.72,工商银行储蓄卡(3758),还款成功,2026012129020999670194513226	,	,,
2026-01-21 08:23:31,信用借还,花呗,/,花呗自动还款,不计收支,1930.72,,还款失败,2026012129020999670192999121	,	,,
2026-01-20 16:17:24,信用借还,花呗,/,花呗自动还款,不计收支,1930.72,,还款失败,2026012029020999670192374269	,	,,
2026-01-20 13:27:26,信用借还,花呗,/,花呗自动还款,不计收支,1930.72,,还款失败,2026012029020999670192383825	,	,,
2026-01-20 10:33:42,数码电器,tr**店,185***@163.com,【优惠价】【德国品牌】破壁机豆浆家用全自动静音无渣2025新款官方旗舰正品,支出,1.47,花呗,交易成功,2026012023001114671430280576	,T200P5022841212020108024	,,
2026-01-18 16:25:30,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,17.41,花呗,交易成功,2026011822001414671422548913	,0001N202601180000000014054532060	,,
2026-01-17 20:23:45,餐饮美食,赣味村,/,美团收银909700208598753066,支出,47.00,花呗,交易成功,2026011722001414671419702631	,8320180330024764010461368606329871516002583	,,
2026-01-17 14:36:16,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,23.68,花呗,交易成功,2026011722001414671420124550	,0001N202601170000000014022447631	,,
2026-01-17 14:33:14,医疗健康,深圳市龙华区人民医院,/,医保支付(不含自费),支出,0.00,,支付成功,20260117146741721048	,44039100000832012804	,,
2026-01-16 23:27:58,交通出行,铁路12306,chi***@alipay.com,火车票,支出,314.50,花呗,交易成功,2026011622001414671413824697	,M2026011626118282	,,
2026-01-16 16:57:51,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,卡玛王子 · 面包 · 蛋糕(坂田百佳华店)外卖订单,支出,29.70,花呗,交易成功,2026011623001114671414602093	,13160600726011674526518675225	,,
2026-01-15 12:24:49,日用百货,美宜佳便利店,472***@qq.com,美宜佳V00845店,支出,17.50,花呗,交易成功,2026011522001414671406620720	,6f72e6d4964746a49047a56d06a307be	,,
2026-01-14 11:12:32,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,萨莉亚(263岗头站江南时代广场店)外卖订单,支出,14.50,花呗,交易成功,2026011422001114671403046594	,13110600726011425852934675225	,,
2026-01-13 09:02:20,餐饮美食,三津汤包,185******04,经营码交易,支出,7.50,花呗,交易成功,2026011322001414671401053598	,17682661406722433414671	,,
2026-01-12 15:02:27,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,煲珠公·老红糖珍珠奶茶(华创里店)外卖订单,支出,13.20,花呗,交易成功,2026011222001114671454656575	,13150600726011273183897675225	,,
2026-01-12 11:43:14,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,萨莉亚(263岗头站江南时代广场店)外卖订单,支出,24.50,花呗,交易成功,2026011222001114671454345771	,13110600726011248047424675225	,,
2026-01-12 08:32:03,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,三叔粥铺(天安云谷店)外卖订单,支出,16.31,花呗,交易成功,2026011222001114671455659363	,13080600726011215928341675225	,,
2026-01-11 18:32:10,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,尊宝比萨(雪象花园店)外卖订单,支出,25.40,花呗,交易成功,2026011122001114671452933838	,13180600726011197162089675225	,,
2026-01-11 14:11:36,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,老师傅邵阳米粉(御珑豪园店)外卖订单,支出,14.85,花呗,交易成功,2026011122001114671449846587	,13140600726011194842545675225	,,
2026-01-09 20:43:05,生活服务,无人售货机,sm1***@163.com,智能货柜消费_百岁山570ml_消费时间:2026-01-09 20:42:47,支出,6.00,花呗,交易成功,2026010923001414671442458527	,visionpayF57B487C15BB14BCDA4656D9	,,
2026-01-09 19:37:36,餐饮美食,兜点零食象角塘店,/,兜点零食象角塘一路店店内购物,支出,23.50,花呗,交易成功,2026010922001414671444405828	,191266000048250000705448380459260109	,,
2026-01-09 09:02:48,餐饮美食,三津汤包,185******04,经营码交易,支出,3.50,花呗,交易成功,2026010922001414671441469754	,17679205678722433414671	,,
2026-01-08 21:15:43,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,15.28,花呗,交易成功,2026010822001414671437850848	,0001N202601080000000013922397612	,,
2026-01-08 20:52:29,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,24.49,花呗,交易成功,2026010822001414671438707618	,0001N202601080000000013914510837	,,
2026-01-07 20:49:47,餐饮美食,盒马,shh***@163.com,盒马烘焙 双拼巴斯克芝士蛋糕 270g 6粒等3类商品,支出,58.70,花呗,交易成功,2026010722001414671435704973	,P18M6666031260107023296108024	,,
2026-01-06 09:00:05,餐饮美食,三津汤包,185******04,经营码交易,支出,7.50,花呗,交易成功,2026010622001414671428252458	,17676612052722433414671	,,
2026-01-05 09:03:16,餐饮美食,三津汤包,185******04,经营码交易,支出,5.00,花呗,交易成功,2026010522001414671422747777	,17675749965722433414671	,,
2026-01-04 14:48:22,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,卡玛王子 · 面包 · 蛋糕(坂田百佳华店)外卖订单,支出,27.80,花呗,交易成功,2026010422001114671419300452	,13140600726010461113407675225	,,
2026-01-04 11:09:02,日用百货,子默,185******04,收钱码收款,支出,910.00,工商银行储蓄卡(3758),交易成功,2026010422001414671416970863	,47674961416722433414671	,,
2026-01-04 09:08:15,餐饮美食,三津汤包,185******04,经营码交易,支出,5.50,花呗,交易成功,2026010422001414671416434973	,17674888954722433414671	,,
2026-01-03 20:47:44,交通出行,MTR Corporation Limited,z32***@service.aliyun.com,travel ticket,支出,39.83,花呗,交易成功,2026010322001414671416250025	,2026010319074101000820084183171	,,
